title,artistName,yearAsString,genre,image,brightness,blockCount,colorCount,pink,brown,yellow,blue,gray,purple,black,orange,green,white,red,mean_b_gradients_horiz,mean_g_gradients_horiz,mean_r_gradients_horiz,mean_b_gradients_vert,mean_g_gradients_vert,mean_r_gradients_vert
Pelures d'orange et dérivés,Alechinsky Pierre,1962,abstract,https://uploads3.wikiart.org/images/pierre-alechinsky/pelures-d-orange-et-d-riv-s-1962.jpg,62.752669242879634,11,3,0.0,30.68248175182482,0.0,0.0,18.857664233576642,0.0,0.10218978102189782,0.0,0.0,50.357664233576635,0.0,0.0016271132629573776,0.00339755376129187,0.007385819227083998,0.006351335358396781,0.0028240722326080903,0.0006728942368587714
Head to Toe,Alechinsky Pierre,1962,abstract,https://uploads5.wikiart.org/images/pierre-alechinsky/head-to-toe-1962.jpg,71.79426289034132,9,3,0.0,11.314814814814815,1.0,0.0,30.807407407407407,0.0,0.0,0.4148148148148148,0.0,56.46296296296296,0.0,0.003745941896279031,0.008478547995398577,0.008543320676561961,0.007788354555569292,0.008722161063595562,0.010456110154905336
In Society (En société),Alechinsky Pierre,1962,abstract,https://uploads5.wikiart.org/images/pierre-alechinsky/in-society-en-soci-t-1962.jpg,57.12160707420223,8,3,0.0,34.650326797385624,0.003267973856209151,0.0,27.990196078431374,0.0,0.0,0.0,0.0,37.3562091503268,0.0,0.007092739475289811,0.004012465913517725,0.001287001287001287,0.00030122750207093907,0.0007679901697258275,0.007800791607424202
"Recto. Green Eyes, Verso. Untitled",Alechinsky Pierre,1962,abstract,https://uploads7.wikiart.org/images/pierre-alechinsky/recto-green-eyes-verso-untitled-1962.jpg,86.44013374135781,1,2,0.0,0.9479768786127168,0.0,0.0,13.052023121387283,0.0,0.0,0.9566473988439307,0.0,85.04335260115607,0.0,0.004584914878424593,0.009755713779945715,0.0005673988814136338,0.0018840197445269226,0.0013671340963243624,0.007401480296059212
A Wind of Madness (Un vent de folie),Alechinsky Pierre,1963,abstract,https://uploads1.wikiart.org/images/pierre-alechinsky/a-wind-of-madness-un-vent-de-folie-1963.jpg,72.09307275541796,9,2,0.0,4.4769736842105265,0.0,0.0,64.48026315789474,0.0,0.0,0.08223684210526315,0.0,30.960526315789473,0.0,0.004229156301087497,0.00039791636521487484,0.0004260153365521159,0.0010787874429141644,0.008164753052669947,0.0008610483263373157
Aleching,Alechinsky Pierre,1963,abstract,https://uploads2.wikiart.org/images/pierre-alechinsky/aleching-1963.jpg,61.86300461361015,3,3,0.0,27.136029411764707,0.34191176470588236,0.0,32.1360294117647,0.0,0.0,0.47794117647058826,0.0,39.90808823529412,0.0,0.00916642795760527,0.005933856176604839,0.00153993424064594,0.0019021409203124368,0.007553795271732473,0.007779552061581296
But Where Are They? (Mais où sont-ils?),Alechinsky Pierre,1963,abstract,https://uploads1.wikiart.org/images/pierre-alechinsky/but-where-are-they-mais-o-sont-ils-1963.jpg,50.37658019729632,7,3,0.0,45.41304347826087,0.006211180124223603,0.0,24.149068322981364,0.0,0.0031055900621118015,0.0,0.0,30.428571428571427,0.0,0.007847386393485685,0.005024300538552476,0.0006238098364961586,0.006660072535443456,0.0062117958037336855,0.0028997924012258212
Amsterdam,Alechinsky Pierre,1965,abstract,https://uploads3.wikiart.org/images/pierre-alechinsky/amsterdam-1965.jpg,78.76905907016895,14,4,0.0,6.786163522012578,0.0,0.0,13.081761006289309,0.0,0.0,12.550314465408805,0.0,67.58176100628931,0.0,0.00824576206182404,0.0029207882233818834,0.007293860675559716,0.005801387782959845,0.00038657801144270914,0.009225305901879801
Le complexe du sphinx,Alechinsky Pierre,1967,abstract,https://uploads6.wikiart.org/images/pierre-alechinsky/le-complexe-du-sphinx-1967.jpg,43.54718201416692,5,3,0.0,46.882198952879584,0.0,0.0,31.473821989528794,0.0,3.819371727748691,0.35340314136125656,0.0,17.471204188481675,0.0,0.001482742524506439,0.006929681676375583,0.003948203981335763,0.006574242174176157,0.004920525224602626,0.007042642509942554
Bird's Eye View of the Sea (L'eau à vue d'oeil d'oiseau),Alechinsky Pierre,1967,abstract,https://uploads1.wikiart.org/images/pierre-alechinsky/bird-s-eye-view-of-the-sea-l-eau-vue-d-oeil-d-oiseau-1967.jpg,67.18986548107615,3,3,0.0,5.369186046511628,0.0,0.0,55.71511627906977,0.0,0.0,0.0,0.0,38.9156976744186,0.0,0.005543848273626195,0.006603343959404073,0.006187838144296498,0.007480656242976852,0.006895218455986596,0.002794372711505107
Rhesus Factor (Facteur Rhésus),Alechinsky Pierre,1967,abstract,https://uploads4.wikiart.org/images/pierre-alechinsky/rhesus-factor-facteur-rh-sus-1967.jpg,62.75828173374614,5,3,0.0,38.4375,0.0,0.0,18.269736842105264,0.0,0.0,0.0,0.0,43.29276315789474,0.0,0.00018288891327407732,0.0076287585590949685,0.002006305531670966,0.001308424801919023,0.008170659568175096,0.009050741163055872
A Right to Look (Droit de regard,Alechinsky Pierre,1968,abstract,https://uploads7.wikiart.org/images/pierre-alechinsky/a-right-to-look-droit-de-regard-1968.jpg,65.55778546712804,8,3,0.0,20.27777777777778,0.40849673202614384,0.0,31.7843137254902,0.0,0.0,1.6209150326797386,0.0,45.908496732026144,0.0,0.0004352083560004352,0.00759027266028003,0.002199897338124221,0.007948496619191484,0.003165823659983261,0.009165006339431262
Discovery of Acid (Act II) [Découverte de l'acide (acte II)],Alechinsky Pierre,1968,abstract,https://uploads3.wikiart.org/images/pierre-alechinsky/discovery-of-acid-act-ii-d-couverte-de-l-acide-acte-ii-1968.jpg,54.17134340222576,9,3,0.0,41.270270270270274,0.04391891891891892,0.0,18.875,0.0,0.0,0.38851351351351354,0.0,39.4222972972973,0.0,0.004636207283332087,0.003829529081671343,0.008536032633328297,0.005165749962836331,0.004216073781291172,0.004808414725770098
Astre Désastre,Alechinsky Pierre,1969,abstract,https://uploads3.wikiart.org/images/pierre-alechinsky/astre-d-sastre.jpg!Large.jpg,52.088107202680064,6,3,0.0,25.298994974874372,0.01256281407035176,0.2085427135678392,45.67085427135679,0.0,3.874371859296483,0.0,0.0,24.93467336683417,0.0,0.0032057129453465037,0.0008344415760515268,0.005768578215134035,0.0038589904046725074,0.005374099968694563,0.00643681755400933
Stars and Disasters (Astres et Désastres),Alechinsky Pierre,1969,abstract,https://uploads6.wikiart.org/images/pierre-alechinsky/stars-and-disasters-astres-et-d-sastres-1969.jpg,83.82270180799593,5,2,0.0,0.9090909090909091,0.0,0.0,19.392857142857142,0.0,0.0,1.077922077922078,0.0,78.62012987012987,0.0,0.005052596703387724,0.009492563429571303,0.010273823516607897,0.0016445339801833656,0.007004263464717654,0.0007343412526997841
Shrimp and Salad (Crevette et salade),Alechinsky Pierre,1969,abstract,https://uploads2.wikiart.org/images/pierre-alechinsky/shrimp-and-salad-crevette-et-salade-1969.jpg,69.3718187964841,2,4,0.0,0.05862068965517242,5.537931034482758,0.0,77.90689655172413,0.0,0.0,6.4896551724137925,0.0,10.006896551724138,0.0,0.0063818986148379145,0.0012888970723623642,0.005047734006364534,0.0068658981678892785,0.007112585222037959,0.006145966709346991
Stars and Disasters (Astres et Désastres),Alechinsky Pierre,1969,abstract,https://uploads8.wikiart.org/images/pierre-alechinsky/stars-and-disasters-astres-et-d-sastres-1969-1.jpg,80.74383753501401,4,2,0.0,4.275974025974026,0.0,0.0,19.185064935064936,0.0,0.0,1.4707792207792207,0.0,75.06818181818183,0.0,0.008174734959764977,0.0016986802561087156,0.009230500021873223,0.00825350667122819,0.0037500545066062006,0.0003950660638251174
Stars and Disasters (Astres et Désastres),Alechinsky Pierre,1969,abstract,https://uploads2.wikiart.org/images/pierre-alechinsky/stars-and-disasters-astres-et-d-sastres-1969-1(4).jpg,82.57458619811561,2,2,0.0,2.7402597402597406,0.08441558441558442,0.0,18.496753246753247,0.0,0.0,2.3636363636363638,0.0,76.31493506493506,0.0,0.002021331498365732,0.0051751592356687895,0.0027863777089783283,0.007842633067626639,0.009490597686942704,0.009885696632684585
Stars and Disasters (Astres et Désastres),Alechinsky Pierre,1969,abstract,https://uploads2.wikiart.org/images/pierre-alechinsky/stars-and-disasters-astres-et-d-sastres-1969-1(5).jpg,84.92215431627196,2,2,0.0,0.698051948051948,2.662337662337662,0.0,14.967532467532468,0.0,0.0,3.2824675324675328,0.0,78.38961038961038,0.0,0.002499894072285073,0.0020857776039629773,0.010297329826594748,0.0003360920892324497,0.004607501184170865,0.0017120280948200175
Stars and Disasters (Astres et Désastres),Alechinsky Pierre,1969,abstract,https://uploads2.wikiart.org/images/pierre-alechinsky/stars-and-disasters-astres-et-d-sastres-1969-1(6).jpg,84.0956862745098,3,3,0.0,1.5258064516129033,2.032258064516129,0.0,14.109677419354838,0.0,0.0,5.141935483870967,0.0,77.19032258064516,0.0,0.003796987723073029,0.008985768949653897,0.0027019959905865945,0.010532863363052042,0.009266311246509267,0.0030349662306574337
Stars and Disasters (Astres et Désastres),Alechinsky Pierre,1969,abstract,https://uploads2.wikiart.org/images/pierre-alechinsky/stars-and-disasters-astres-et-d-sastres-1969-1(7).jpg,70.01712503183091,2,2,0.0,0.03571428571428571,0.0,0.0,84.76948051948052,0.0,0.0,0.12012987012987014,0.0,15.074675324675324,0.0,0.004193458205199888,0.0011617263958318665,0.0026957008822293795,0.002532084634061741,6.998145491444767e-05,0.006603773584905661
Gille de la mémoire ou Androgylle de Binche,Alechinsky Pierre,1970,abstract,https://uploads1.wikiart.org/images/pierre-alechinsky/gille-de-la-m-moire-ou-androgylle-de-binche-1970.jpg,49.56938540121931,17,3,0.0,38.22268907563025,0.6344537815126051,0.0,44.61344537815126,0.0,2.054621848739496,2.764705882352941,0.0,11.710084033613445,0.0,0.0019755904820440776,0.010664443079083648,0.002982848620432513,0.008859260558747424,0.0033323102556232736,0.006322167098388725
Interrogation Site (Lieu d'interrogation),Alechinsky Pierre,1970,abstract,https://uploads6.wikiart.org/images/pierre-alechinsky/interrogation-site-lieu-d-interrogation-1970.jpg,67.86543959519291,1,3,0.0,7.95483870967742,0.0,0.0,65.1258064516129,0.0,0.0,0.0,0.0,26.919354838709676,0.0,0.008213202467368707,0.007543691971600219,0.003316125944412157,0.006843745765008809,0.006079956523215924,0.004281782036904883
Al'Jotte Pie (Tarte Al'Jotte) from the portfolio Pencil on Shell,Alechinsky Pierre,1971,abstract,https://uploads2.wikiart.org/images/pierre-alechinsky/al-jotte-pie-tarte-al-jotte-from-the-portfolio-pencil-on-shell-1971.jpg,73.51103099304238,1,2,0.0,2.458064516129032,0.012903225806451613,0.0,52.79354838709678,0.0,0.0,0.5225806451612903,0.0,44.21290322580645,0.0,0.006186289004746712,0.004137327445598122,0.0015535991714137752,0.0038027379713393645,0.010394162964170709,0.003230951699317001
Chance and Its Mother (Le hasard et sa mère) from the portfolio Pencil on Shell,Alechinsky Pierre,1971,abstract,https://uploads8.wikiart.org/images/pierre-alechinsky/chance-and-its-mother-le-hasard-et-sa-m-re-from-the-portfolio-pencil-on-shell-1971.jpg,66.19705249841871,3,3,0.0,21.251612903225805,0.0,0.0,34.15161290322581,0.0,0.0,0.8741935483870967,0.0,43.722580645161294,0.0,0.007829507695833174,0.00836217961183929,0.001140564776213325,0.00047440205574224157,0.005891954297543692,0.0006467259498787389
Circletude (Cerclitude) from the portfolio Pencil on Shell,Alechinsky Pierre,1971,abstract,https://uploads5.wikiart.org/images/pierre-alechinsky/circletude-cerclitude-from-the-portfolio-pencil-on-shell-1971.jpg,71.85031830914184,5,3,0.0,17.396103896103895,0.0,0.0,29.448051948051944,0.0,0.0,0.0,0.0,53.15584415584416,0.0,0.009773806199385646,0.0061150933462924715,0.0088816459564066,0.00914509675838981,0.003936513254323883,0.006618632707774799
Extended Order (Ordre dispersé) from the portfolio Pencil on Shell,Alechinsky Pierre,1971,abstract,https://uploads3.wikiart.org/images/pierre-alechinsky/extended-order-ordre-dispers-from-the-portfolio-pencil-on-shell-1971.jpg,78.8454522454143,4,2,0.0,0.7709677419354839,0.16451612903225807,0.0,27.803225806451614,0.0,0.0,1.164516129032258,0.0,70.09677419354838,0.0,0.009163708412449435,0.00587787550744249,0.008740077689579464,0.009330663371820544,0.007968994948615225,0.007748582312454007
In the Same Basket (Dans le même panier) from the portfolio Pencil on Shell,Alechinsky Pierre,1971,abstract,https://uploads4.wikiart.org/images/pierre-alechinsky/in-the-same-basket-dans-le-m-me-panier-from-the-portfolio-pencil-on-shell-1971.jpg,60.60025464731347,3,3,0.0,20.084415584415584,0.012987012987012988,0.0,38.506493506493506,0.0,0.0,1.831168831168831,0.0,39.564935064935064,0.0,0.0009262117937635072,0.0053152563263105185,0.005466374100165531,0.009084057281129754,0.005173511620503024,0.0007531612954374281
Rush (Ruée) from the portfolio Pencil on Shell,Alechinsky Pierre,1971,abstract,https://uploads4.wikiart.org/images/pierre-alechinsky/rush-ru-e-from-the-portfolio-pencil-on-shell-crayon-sur-coquille-1971.jpg,61.94022770398482,1,4,0.0,33.5483870967742,1.7838709677419355,0.0,15.358064516129033,0.0,0.0,10.06774193548387,0.0,39.24193548387097,0.0,0.004654859218891917,0.004515902985946198,0.005454262116253701,0.0042710153368278,0.0028381835625199874,0.005568687151957053
The Happy Rare (Le rare heureux) from the portfolio Pencil on Shell,Alechinsky Pierre,1971,abstract,https://uploads5.wikiart.org/images/pierre-alechinsky/the-happy-rare-le-rare-heureux-from-the-portfolio-pencil-on-shell-1971.jpg,58.21954459203036,2,3,0.0,29.258064516129036,0.0,0.0,30.28709677419355,0.0,0.0,0.0,0.0,40.45483870967742,0.0,0.005791431749319219,0.006311388110922646,0.0048122812599427295,0.004116517034539538,0.0051325919589392645,0.006390038094457871
Waterzooi from the portfolio Pencil on Shell,Alechinsky Pierre,1971,abstract,https://uploads2.wikiart.org/images/pierre-alechinsky/waterzooi-from-the-portfolio-pencil-on-shell-1971.jpg,76.86559714795008,7,2,0.0,0.06493506493506493,0.41233766233766234,0.0,41.840909090909086,0.0,0.0,0.4512987012987013,0.0,57.23051948051948,0.0,0.004392094230385306,0.009864467194429478,0.0025205570017767863,0.007369894598155468,0.0002597065316192702,0.0009017906986730794
Alvéoles,Alechinsky Pierre,1972,abstract,https://uploads2.wikiart.org/images/pierre-alechinsky/alv-oles-1972.jpg,37.176802191464816,8,3,0.0,54.58823529411765,0.12132352941176472,0.0,32.87132352941177,0.0,1.525735294117647,0.5294117647058824,0.0,10.363970588235293,0.0,0.00467795561741282,0.007373486494877368,3.8740169681943204e-05,0.002165674066053059,0.006528581976450472,0.0062986003110419905
Illuminated Page (Feuille orée),Alechinsky Pierre,1972,abstract,https://uploads5.wikiart.org/images/pierre-alechinsky/illuminated-page-feuille-or-e-1972.jpg,63.39193756449949,16,4,0.0,25.25328947368421,0.0,0.0,13.884868421052632,0.0,0.0,23.098684210526315,0.0,37.76315789473684,0.0,0.008002655258887742,0.0034970238095238097,0.005493889449489853,0.003538127004017248,0.00200192778230889,0.003128841211308526
Plate I from the portfolio Ceremonial Labyrinths (Labyrinthes d'apparat),Alechinsky Pierre,1972,abstract,https://uploads1.wikiart.org/images/pierre-alechinsky/plate-i-from-the-portfolio-ceremonial-labyrinths-labyrinthes-d-apparat-1972.jpg,60.74808720691074,15,4,0.0,26.416083916083917,10.520979020979022,0.0,28.53846153846154,0.0,0.16783216783216784,4.475524475524476,0.0,29.88111888111888,0.0,0.008033198812152594,0.004374688207529068,0.007073930260274499,0.007482058329515957,0.001424720831728918,0.009024644220756682
Seismographic Brew (Brassée sismographique),Alechinsky Pierre,1972,abstract,https://uploads8.wikiart.org/images/pierre-alechinsky/seismographic-brew-brass-e-sismographique-1972.jpg,69.83839869281046,5,3,0.0,10.82986111111111,0.9618055555555555,0.0,46.642361111111114,0.0,0.0,0.006944444444444444,0.0,41.55902777777778,0.0,0.005026755310523755,0.005503372367277693,0.0069372754676466945,0.007423420483745972,0.009539935574461056,0.0022581704713417637
Plate I from the portfolio Krach,Alechinsky Pierre,1973,abstract,https://uploads8.wikiart.org/images/pierre-alechinsky/plate-i-from-the-portfolio-krach-1973.jpg,73.45912824589294,7,2,0.0,4.844594594594595,0.0,0.0,60.898648648648646,0.0,0.21621621621621623,0.11486486486486486,0.0,33.92567567567568,0.0,0.007890720958797037,0.003384349264844132,0.0065058889512058325,0.006173515981735159,0.0031559633027522936,0.0022724773668584834
Plate IV from the portfolio Krach,Alechinsky Pierre,1973,abstract,https://uploads0.wikiart.org/images/pierre-alechinsky/plate-iv-from-the-portfolio-krach-1973.jpg,76.08219502566126,4,3,0.0,6.409395973154362,0.0,0.0,46.03020134228188,0.0,0.0033557046979865767,0.016778523489932886,0.0,47.30536912751678,0.2348993288590604,0.0014817491868449584,0.005474981870920957,0.007864883476495959,0.0022988505747126436,0.0013973670662646171,0.0066771838426826135
Volcan ensorcelé,Alechinsky Pierre,1974,abstract,https://uploads0.wikiart.org/images/pierre-alechinsky/volcan-ensorcel-1974.jpg,47.42233893557423,11,4,0.0,41.642857142857146,12.705357142857142,0.008928571428571428,29.86011904761905,0.011904761904761904,0.07142857142857142,2.833333333333333,0.0,12.866071428571429,0.0,0.007463856744127701,0.0024546827794561933,0.007199198697884062,0.0030182035401012356,0.0062310222672064776,0.0020803782505910166
Darmstadt,Alechinsky Pierre,1974,abstract,https://uploads3.wikiart.org/images/pierre-alechinsky/darmstadt-1974.jpg,60.87951775304716,10,3,0.0,33.46621621621622,0.0,0.0,4.577702702702703,0.0,0.0,16.385135135135133,0.0,45.570945945945944,0.0,0.006300500192381685,0.010667059922332005,0.006217870257037943,0.010674406020955285,0.00967870684494113,0.008920964266025158
Düsseldorf,Alechinsky Pierre,1974,abstract,https://uploads4.wikiart.org/images/pierre-alechinsky/d-sseldorf-1974.jpg,71.87919083126208,2,4,0.0,11.598591549295776,0.0,0.0,39.75,0.0,0.0,5.045774647887324,0.0,43.605633802816904,0.0,0.006669805398618958,0.0022498519834221434,0.009414101290963256,0.00835345817332436,0.008890668802563076,0.003477417006995269
Exprmntl,Alechinsky Pierre,1974,abstract,https://uploads2.wikiart.org/images/pierre-alechinsky/exprmntl-1974.jpg,44.538083958415584,3,4,0.0,39.355704697986575,0.0,0.0,11.734899328859061,0.0,4.077181208053691,0.0,0.0,24.476510067114095,20.355704697986575,0.005756267514958721,0.006719751408040396,0.0034768654720513507,0.009299535023248838,0.001984808580480171,0.00653275764970903
Le Bruit de la Chute,Alechinsky Pierre,1975,abstract,https://uploads5.wikiart.org/images/pierre-alechinsky/le-bruit-de-la-chute-1975.jpg,49.93126194067371,6,5,0.0,37.63076923076923,11.338461538461539,0.0,32.753846153846155,0.0,0.7871794871794872,5.279487179487179,0.02564102564102564,11.735897435897435,0.4487179487179487,0.006125245144131317,0.0010217800484001076,0.004143115842616473,0.005639351339683225,0.006786535081789915,0.005084093657249642
Plate I from the series Rifts (Eclaircies),Alechinsky Pierre,1975,abstract,https://uploads7.wikiart.org/images/pierre-alechinsky/plate-i-from-the-series-rifts-eclaircies-1975.jpg,60.90969721221823,3,3,0.0,15.360544217687075,0.0,0.0,37.62925170068027,0.0,0.4523809523809524,0.10884353741496598,0.0,46.44897959183674,0.0,0.006815930255597385,0.00958374465284633,0.0022037905196938736,0.0033011082291912286,0.005828543673601554,0.00615616808324728
Plate IV from the series Rifts (Eclaircies),Alechinsky Pierre,1975,abstract,https://uploads8.wikiart.org/images/pierre-alechinsky/plate-iv-from-the-series-rifts-eclaircies-1975.jpg,59.48393768466291,5,5,0.0,9.756849315068493,0.0,0.0,39.27054794520548,0.0,0.003424657534246575,7.585616438356165,0.0,17.171232876712327,26.21232876712329,0.007204724409448819,0.0076382153249272555,0.0013075521039702036,0.0030617051342439945,0.0036075036075036075,0.006927126627874758
Plate V from the series Rifts (Eclaircies),Alechinsky Pierre,1975,abstract,https://uploads7.wikiart.org/images/pierre-alechinsky/plate-v-from-the-series-rifts-eclaircies-1975.jpg,63.00119236883942,8,4,1.1824324324324325,15.577702702702704,0.06418918918918919,0.0,19.131756756756758,0.0,0.5777027027027027,0.27702702702702703,0.0,42.527027027027025,20.66216216216216,0.0020528313579673096,0.0016534131170773956,0.003932605929752863,0.003160219311605239,0.008553351038900172,0.008748471882640586
Full Page (Pleine page),Alechinsky Pierre,1976,abstract,https://uploads6.wikiart.org/images/pierre-alechinsky/full-page-pleine-page-1976.jpg,63.74908285895003,4,3,0.0,15.088709677419354,0.0,0.0,63.29838709677419,0.0,0.0,0.0,0.0,21.612903225806452,0.0,0.004525080042689434,0.00895151618982354,0.007571544680669034,0.0007685738684884714,0.007016042780748663,0.0019290123456790122
Monkey Business II,Alechinsky Pierre,1976,abstract,https://uploads3.wikiart.org/images/pierre-alechinsky/monkey-business-ii-1976.jpg,78.73986928104574,1,3,0.0,6.392592592592592,0.0,0.0,13.314814814814815,0.0,0.0,0.0,0.0,80.2925925925926,0.0,0.0015589139566102282,0.003397804495556717,0.005213353193726452,0.006909357861553742,0.0019074041962892317,0.0034470721703464525
Plate II from the series Boreality (Boréalité),Alechinsky Pierre,1976,abstract,https://uploads1.wikiart.org/images/pierre-alechinsky/plate-ii-from-the-series-boreality-bor-alit-1976.jpg,65.69329623741388,2,4,0.0,11.408783783783784,0.0,0.0,41.08783783783784,0.0,8.375,0.5945945945945946,0.0,38.53378378378378,0.0,0.004144234865796507,0.0015250632098567243,0.0013930902722496417,0.0010822092528891122,0.005084881486226778,0.00536
Plate V from the series Boreality (Boréalité),Alechinsky Pierre,1976,abstract,https://uploads0.wikiart.org/images/pierre-alechinsky/plate-v-from-the-series-boreality-bor-alit-1976.jpg,35.313975523095145,6,4,0.0,56.077181208053695,0.0,0.0,12.40268456375839,0.0,8.315436241610739,0.0033557046979865767,0.0,23.164429530201343,0.036912751677852344,0.0028255238992229807,0.009139872694630324,0.00612294881214793,0.0038747430017396804,0.0014326647564469914,0.0077002264772493305
Free Fall (Chute libre),Alechinsky Pierre,1977,abstract,https://uploads6.wikiart.org/images/pierre-alechinsky/free-fall-chute-libre-1977.jpg,56.75239976587649,3,3,0.0,12.701492537313433,0.0,0.0,73.49253731343283,0.0,0.9701492537313432,0.0,0.0,12.835820895522387,0.0,0.007280311676045807,0.009005450667509282,0.00039469529523208084,0.009127187956853293,0.001110362057342269,0.006855014462891786
Sous scellé,Alechinsky Pierre,1978,abstract,https://uploads4.wikiart.org/images/pierre-alechinsky/sous-scell-1978.jpg,72.57683509301157,3,3,0.0,5.253205128205128,0.5512820512820512,0.0,36.54807692307692,0.0,0.0,0.15384615384615385,0.0,57.49038461538461,0.003205128205128205,0.006144901939139713,0.005312780604609399,0.007395844947411454,0.005344616412426233,0.006796556411418215,0.0039661752600463965
Continued Articles (Articles suivis),Alechinsky Pierre,1978,abstract,https://uploads1.wikiart.org/images/pierre-alechinsky/continued-articles-articles-suivis-1978.jpg,59.78970588235294,5,2,0.0,15.25,0.0,0.0,80.48026315789474,0.0,0.35855263157894735,0.0,0.0,3.911184210526316,0.0,0.0036005173558919146,0.0010564496249603832,0.0012626262626262627,0.0047052996532937095,0.003880798946131662,0.004944507683551508
Pacific Theater (Théâtre pacifique),Alechinsky Pierre,1978,abstract,https://uploads8.wikiart.org/images/pierre-alechinsky/pacific-theater-th-tre-pacifique-1978.jpg,51.40076797385621,7,3,0.0,37.420833333333334,0.004166666666666667,0.0,29.495833333333334,0.0,0.0,0.08333333333333334,0.0,32.99583333333334,0.0,0.01012720156555773,0.005661889968934763,0.008870520639080691,0.004112667973793697,0.0018219420917864881,0.004611951400942227
Jumbled Ephemerides,Alechinsky Pierre,1980,abstract,https://uploads4.wikiart.org/images/pierre-alechinsky/jumbled-ephemerides-1980.jpg!Large.jpg,71.2132757690232,10,4,0.0,11.330275229357799,0.0,0.0,26.876146788990823,0.0,7.027522935779816,0.0,0.0,54.76605504587157,0.0,0.011619462599854757,0.007340158392891636,0.00820977211662852,0.006298754784631038,0.0009169441629264997,0.002396405391912132
Codex,Alechinsky Pierre,1981,abstract,https://uploads8.wikiart.org/images/pierre-alechinsky/codex-1981.jpg,42.82410964385754,15,2,0.0,39.933673469387756,0.025510204081632654,0.0,54.87755102040816,0.0,0.2142857142857143,4.948979591836735,0.0,0.0,0.0,0.011192240046900816,0.0008497981729339282,0.013326961877455665,0.005539576009374667,0.011794708320051004,0.005353829843625762
New Delhi surplombée,Alechinsky Pierre,1982,abstract,https://uploads5.wikiart.org/images/pierre-alechinsky/new-delhi-surplomb-e-1982.jpg,48.25964329234519,13,4,0.0,33.26553672316384,0.21468926553672316,0.0,45.909604519774014,0.0,5.65819209039548,0.11864406779661016,0.0,14.833333333333334,0.0,0.005011576448521438,0.0010281719103434094,0.0021737853240115152,0.004106776180698152,0.005673300214585967,0.0033725329188539254
Discovery of Acid (Act I) [Découverte de l'acide (acte I)],Alechinsky Pierre,1986,abstract,https://uploads1.wikiart.org/images/pierre-alechinsky/discovery-of-acid-act-i-d-couverte-de-l-acide-acte-i-1986.jpg,58.09321674615793,8,3,0.0,36.358108108108105,0.016891891891891893,0.0,17.388513513513512,0.0,0.0,0.3277027027027027,0.0,45.90878378378378,0.0,0.0012041845412809513,0.0017574692442882249,0.0059419517025977,0.008403361344537815,0.009372283738331884,0.009199666843340653
Jour balte,Alechinsky Pierre,1992,abstract,https://uploads4.wikiart.org/images/pierre-alechinsky/jour-balte-1992.jpg,64.36549604916594,10,3,0.0,17.23507462686567,0.06343283582089553,0.9701492537313432,40.78731343283582,0.0037313432835820895,0.5111940298507462,0.014925373134328358,0.0,40.41417910447761,0.0,0.0037762849306356085,0.008418711778254309,0.009774704970795089,0.007101765522713748,0.003998258184553264,0.001310095676684267
Terril III,Alechinsky Pierre,2005,abstract,https://uploads4.wikiart.org/images/pierre-alechinsky/terril-iii-2005.jpg,59.95570126139628,12,3,0.0,17.544585987261147,0.0,0.0,51.84076433121019,0.0,1.5254777070063694,0.0,0.0,29.089171974522294,0.0,0.0006302242271460794,0.00644304217867818,0.0003980363539869975,0.006722129783693844,0.007638911953236574,0.0068718255153869135
Avec Lewis Carrol,Alechinsky Pierre,,abstract,https://uploads6.wikiart.org/images/pierre-alechinsky/avec-lewis-carrol.jpg!Large.jpg,67.35652941176471,17,5,0.0,14.9425,5.525,0.03,36.675000000000004,0.0,1.3425,6.535,0.0,34.68,0.27,0.006000669602616601,0.0012908555790778129,0.006575711290030289,0.005989106022665668,0.002330519446890051,0.004980932368277687
Bird's-eye view,Alechinsky Pierre,,abstract,https://uploads4.wikiart.org/images/pierre-alechinsky/bird-s-eye-view.jpg,66.12048681541583,12,5,0.0,6.213793103448276,2.3241379310344827,0.0,30.848275862068963,0.0,0.2413793103448276,29.613793103448277,0.0,25.313793103448273,5.444827586206896,0.005218572398756121,0.005053038990825688,0.008902721482339317,0.0032623503262350327,0.007661043772254792,0.005951084984396546
Ciel en circuit fermé,Alechinsky Pierre,,abstract,https://uploads0.wikiart.org/images/pierre-alechinsky/ciel-en-circuit-ferm.jpg!Large.jpg,38.83960981377476,9,5,0.0,35.99246231155779,0.32663316582914576,7.42211055276382,30.30653266331658,0.0,7.261306532663317,3.987437185929648,0.0,13.007537688442211,1.6959798994974875,0.0009311227788842046,0.004022421757409042,0.002371150138099953,0.00419005250497892,0.003010016088017022,0.0035205758097324362
De toutes parts,Alechinsky Pierre,,abstract,https://uploads4.wikiart.org/images/pierre-alechinsky/de-toutes-parts.jpg,38.92690378476972,16,4,0.0,41.689922480620154,0.8604651162790697,0.09689922480620156,35.93023255813954,0.0038759689922480624,10.313953488372093,1.8333333333333333,0.0,9.267441860465116,0.0038759689922480624,0.0015659125561462068,0.0018945634266886327,0.005074687947616124,0.009471256794597266,0.0009041219742736201,0.005100791642862972
